Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17
city/none/normalized/uh3023/Array,,,,,,,,,,,,,,,,
選挙回,都道府県コード,都道府県名,JISコード,市区町村名,有権者数,投票者数,有効投票数,定数,候補者数,市区町村別得票数,得票総数,順位,名前,年齢,党派・会派等,現新
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,24,,9,,0,新党大地,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,568,,5,,0,日本共産党,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,1613,,4,,0,日本維新の会,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,1522,,3,,0,民主党,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,61,,8,,0,生活の党,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,108,,7,,0,社会民主党,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,52,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,3840,,1,,0,自由民主党,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,70,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,3877,,1,,0,自由民主党,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,31,,11,,0,みどりの風,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,533,,6,,0,みんなの党,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,1619,,2,,0,公明党,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,46,,12,,0,幸福実現党,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,23,,9,,0,新党大地,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,874,,5,,0,日本共産党,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,1248,,4,,0,日本維新の会,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,1704,,3,,0,民主党,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,69,,8,,0,生活の党,
uh3023,28,兵庫県,28501,佐用町,16103,10634,10256,50,12,162,,7,,0,社会民主党,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,752,,5,,0,日本共産党,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,1087,,4,,0,日本維新の会,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,1812,,3,,0,民主党,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,75,,8,,0,生活の党,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,125,,7,,0,社会民主党,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,54,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,4848,,1,,0,自由民主党,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,25,,11,,0,みどりの風,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,450,,6,,0,みんなの党,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,1333,,2,,0,公明党,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,33,,12,,0,幸福実現党,
uh3023,28,兵庫県,28585,香美町,16594,11108,10617,50,12,23,,9,,0,新党大地,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,24,,11,,0,みどりの風,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,354,,6,,0,みんなの党,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,1112,,2,,0,公明党,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,28,,12,,0,幸福実現党,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,15,,9,,0,新党大地,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,652,,5,,0,日本共産党,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,882,,4,,0,日本維新の会,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,1496,,3,,0,民主党,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,70,,8,,0,生活の党,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,111,,7,,0,社会民主党,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,30,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28586,新温泉町,13423,8787,8438,50,12,3664,,1,,0,自由民主党,
